transaction_id,user_id,transaction_date,transaction_time,transaction_type,transaction_category,amount,currency,transaction_status,payment_method,age_group,country,city,subscription_plan,fraud_flag,transaction_fee,revenue_generated,cashback_amount
TXN001928,USR25906,12/2/2023,19:58:49,Refund,Shopping,233.35,EUR,Successful,Bank Transfer,25-34,Spain,Valencia,Standard,0,3.5,2.8,0
TXN011383,USR92831,12/3/2023,20:32:30,Withdrawal,Shopping,130.45,USD,Successful,Card,25-34,United States,Miami,Plus,0,1.3,1.04,0.65
TXN001442,USR49834,12/3/2023,7:15:05,Transfer,Healthcare,846.13,EUR,Successful,Bank Transfer,35-44,France,Marseille,Standard,0,12.69,10.15,0
TXN013153,USR59559,12/3/2023,10:21:31,Refund,Food & Dining,312.62,EUR,Successful,Apple Pay,35-44,France,Lyon,Plus,0,3.13,2.5,1.56
TXN014021,USR36025,12/3/2023,2:03:17,Transfer,Food & Dining,2057.58,EUR,Successful,Apple Pay,,Germany,Berlin,Plus,0,20.58,16.46,10.29
TXN014346,USR76829,12/3/2023,9:11:27,Purchase,Shopping,17.57,USD,Reversed,Card,18-24,United States,New York,Standard,0,0.26,0.21,0
TXN004118,USR21247,12/3/2023,4:16:11,Purchase,Travel,114.07,GBP,Successful,Card,18-24,United Kingdom,Edinburgh,Standard,0,1.71,1.37,0
TXN004981,USR16345,12/3/2023,1:19:41,Purchase,Utilities,1037.67,EUR,Successful,Card,18-24,Germany,Frankfurt,Premium,0,5.19,4.15,10.38
TXN012545,USR92991,12/3/2023,12:44:33,Withdrawal,Travel,563.77,GBP,Successful,Card,55+,United Kingdom,Liverpool,Standard,0,8.46,6.77,0
TXN008878,USR49676,12/3/2023,15:59:51,Purchase,Travel,396.63,EUR,Successful,Card,25-34,Italy,Rome,Plus,0,3.97,3.18,1.98
TXN005053,USR54284,12/3/2023,4:34:12,Transfer,Shopping,2985.9,EUR,Successful,Card,45-54,France,Marseille,Premium,0,14.93,11.94,29.86
TXN006341,USR67630,12/3/2023,5:54:10,Purchase,Shopping,550.12,EUR,Successful,Google Pay,25-34,Italy,Rome,Standard,0,8.25,6.6,0
TXN012271,USR28548,12/3/2023,23:17:13,Purchase,Food & Dining,420.2,GBP,Successful,Card,25-34,United Kingdom,Edinburgh,Plus,1,4.2,3.36,2.1
TXN006046,USR43640,12/4/2023,20:26:03,Purchase,Shopping,442.84,GBP,Successful,Bank Transfer,35-44,United Kingdom,Leeds,Plus,0,4.43,3.54,2.21
TXN008002,USR14551,12/4/2023,18:17:06,Top-up,Shopping,725.18,GBP,Successful,Google Pay,25-34,United Kingdom,Bristol,Standard,0,10.88,8.7,0
TXN008888,USR65567,12/4/2023,19:23:23,Top-up,Travel,169.75,EUR,Reversed,Card,25-34,Netherlands,Rotterdam,Standard,0,2.55,2.04,0
TXN004878,USR36497,12/4/2023,21:02:41,Withdrawal,Transfer,843.12,EUR,Successful,Card,35-44,France,Paris,Premium,0,4.22,3.38,8.43
TXN012959,USR21727,12/4/2023,22:01:38,Withdrawal,Food & Dining,1096.14,EUR,Successful,Card,45-54,Germany,Frankfurt,Plus,0,10.96,8.77,5.48
TXN001714,USR30253,12/4/2023,9:49:53,Purchase,Shopping,474.45,EUR,Successful,Google Pay,45-54,Spain,Valencia,Plus,0,4.74,3.79,2.37
TXN003205,USR27014,12/4/2023,8:42:19,Transfer,Food & Dining,3432.34,EUR,Failed,Card,45-54,Spain,Barcelona,Standard,1,51.49,41.19,
TXN014090,USR90495,12/4/2023,17:27:49,Withdrawal,Shopping,659.57,EUR,Successful,Card,55+,Germany,Munich,Standard,0,9.89,7.91,0
TXN008248,USR54249,12/4/2023,17:18:03,Top-up,Shopping,2609.46,EUR,Failed,Bank Transfer,18-24,Germany,Berlin,Premium,0,13.05,10.44,0
TXN010738,USR53758,12/4/2023,20:39:44,Purchase,Travel,164.46,GBP,Successful,Card,25-34,United Kingdom,London,Standard,0,2.47,1.98,0
TXN012100,USR73048,12/4/2023,4:08:57,Purchase,Healthcare,645.19,GBP,Reversed,Bank Transfer,18-24,United Kingdom,Liverpool,Plus,0,6.45,5.16,0
TXN002598,USR21015,12/4/2023,11:10:27,Purchase,Entertainment,268.25,USD,Successful,Bank Transfer,35-44,United States,Chicago,Plus,0,2.68,2.14,1.34
TXN009414,USR40752,12/4/2023,20:54:56,Refund,Other,43.14,GBP,Successful,Card,35-44,United Kingdom,London,Plus,0,0.43,0.34,0.22
TXN004635,USR38316,12/4/2023,19:15:05,Transfer,Utilities,3101.67,USD,Successful,Card,35-44,United States,Miami,Plus,0,31.02,24.82,15.51
TXN000797,USR26187,12/4/2023,8:04:39,Purchase,Utilities,629.74,GBP,Successful,Google Pay,18-24,United Kingdom,Leeds,Standard,0,9.45,7.56,0
TXN010431,USR34633,12/4/2023,10:27:57,Purchase,Healthcare,171.82,GBP,Successful,Direct Debit,25-34,United Kingdom,Liverpool,Plus,0,1.72,1.38,0.86
TXN010302,USR97486,12/4/2023,12:46:42,Purchase,Healthcare,225.62,GBP,Successful,Direct Debit,18-24,United Kingdom,Bristol,Plus,0,2.26,1.81,1.13
TXN003178,USR42576,12/4/2023,12:14:49,Top-up,Entertainment,1782.29,USD,Successful,Card,25-34,United States,Chicago,Metal,0,3.56,2.85,26.73
TXN007257,USR76497,12/4/2023,8:15:32,Transfer,Food & Dining,5870.79,GBP,Successful,Card,18-24,United Kingdom,Bristol,Plus,0,58.71,46.97,29.35
TXN009348,USR34878,12/4/2023,13:09:51,Top-up,Food & Dining,881.16,GBP,Successful,Card,55+,United Kingdom,Edinburgh,Standard,0,13.22,10.58,0
TXN005210,USR64377,12/4/2023,19:04:58,Transfer,Entertainment,1190.67,GBP,Successful,Bank Transfer,25-34,United Kingdom,,Plus,0,11.91,9.53,5.95
TXN001339,USR78298,12/4/2023,18:06:31,Purchase,Food & Dining,1512.7,EUR,Successful,Card,25-34,France,Bordeaux,Metal,1,3.03,2.42,22.69
TXN007875,USR79352,12/5/2023,12:38:57,Top-up,Shopping,684.76,EUR,Failed,Card,18-24,France,Marseille,Standard,0,10.27,8.22,0
TXN002100,USR54239,12/5/2023,2:28:46,Refund,Transfer,463.42,EUR,Successful,Card,18-24,Spain,Seville,Standard,0,6.95,5.56,0
TXN004140,USR67923,12/5/2023,22:48:44,Purchase,Food & Dining,689.06,EUR,Successful,Direct Debit,18-24,Spain,Barcelona,Standard,0,10.34,8.27,0
TXN008621,USR96321,12/5/2023,12:02:01,Purchase,Food & Dining,993.41,USD,Successful,Apple Pay,45-54,United States,New York,Premium,0,4.97,3.98,9.93
TXN006748,USR44392,12/5/2023,16:45:42,Purchase,Food & Dining,836.51,EUR,Failed,Apple Pay,25-34,Spain,Madrid,Plus,1,8.37,6.7,0
TXN014225,USR97023,12/5/2023,13:06:02,Top-up,Travel,1616.26,GBP,Successful,Card,45-54,United Kingdom,Edinburgh,Premium,0,8.08,6.46,16.16
TXN010083,USR13860,12/5/2023,9:57:42,Purchase,Shopping,285.77,USD,Successful,Bank Transfer,45-54,United States,,Plus,0,2.86,2.29,1.43
TXN014402,USR75803,12/5/2023,14:01:02,Transfer,Food & Dining,5966.6,GBP,Failed,Apple Pay,35-44,United Kingdom,Manchester,Plus,0,59.67,47.74,0
TXN005427,USR39567,12/5/2023,21:27:31,Refund,Entertainment,421.1,EUR,Successful,Card,18-24,Italy,Rome,Metal,0,0.84,0.67,6.32
TXN014615,USR45633,12/5/2023,7:45:59,Top-up,Travel,945.82,GBP,Successful,Card,45-54,United Kingdom,Glasgow,Metal,0,1.89,1.51,14.19
TXN002378,USR59090,12/5/2023,8:14:14,Purchase,Shopping,333.25,GBP,Successful,Direct Debit,25-34,United Kingdom,Birmingham,Premium,0,1.67,1.34,3.33
TXN008077,USR38059,12/5/2023,8:19:56,Transfer,Food & Dining,336.07,EUR,Successful,Apple Pay,25-34,Netherlands,Amsterdam,Premium,0,1.68,1.34,3.36
TXN014614,USR52899,12/5/2023,18:09:39,Purchase,Food & Dining,510.08,EUR,Successful,Apple Pay,18-24,France,Marseille,Premium,0,2.55,2.04,5.1
TXN014438,USR70752,12/5/2023,0:23:21,Purchase,Utilities,1150.2,EUR,Successful,Card,25-34,France,Marseille,Premium,0,5.75,4.6,11.5
TXN006564,USR29073,12/5/2023,16:50:56,Purchase,Utilities,347.94,EUR,Failed,Card,35-44,France,Paris,Standard,0,5.22,4.18,0
TXN009873,USR16973,12/5/2023,11:07:55,Purchase,Shopping,60.05,EUR,Successful,Bank Transfer,25-34,Spain,Barcelona,Standard,0,0.9,0.72,0
TXN005643,USR25551,12/5/2023,18:25:09,Refund,Healthcare,26.98,GBP,Successful,Card,18-24,United Kingdom,Manchester,Standard,0,0.4,0.32,0
TXN001766,USR78982,12/5/2023,13:03:57,Purchase,Travel,176.05,GBP,Successful,Bank Transfer,45-54,United Kingdom,Birmingham,Premium,0,0.88,0.7,1.76
TXN005830,USR64270,12/5/2023,13:42:02,Purchase,Food & Dining,489.24,GBP,Failed,Bank Transfer,25-34,United Kingdom,Glasgow,Plus,1,4.89,3.91,0
TXN002794,USR63635,12/5/2023,12:47:23,Top-up,Utilities,1178.4,EUR,Successful,Card,35-44,Netherlands,Utrecht,Plus,0,11.78,9.42,5.89
TXN003080,USR21013,12/5/2023,7:23:46,Top-up,Food & Dining,1633.66,USD,Reversed,Card,25-34,United States,Chicago,Plus,0,16.34,13.07,
TXN001449,USR47627,12/5/2023,8:33:22,Top-up,Shopping,140.57,EUR,Successful,Bank Transfer,18-24,France,Paris,Standard,0,2.11,1.69,0
TXN012667,USR48557,12/5/2023,16:04:55,Purchase,Food & Dining,568.5,EUR,Successful,Card,25-34,Italy,Milan,Standard,0,8.53,6.82,0
TXN010089,USR77589,12/5/2023,9:35:11,Transfer,Food & Dining,381.76,EUR,Successful,Card,18-24,Germany,Frankfurt,Standard,0,5.73,4.58,0
TXN006083,USR14471,12/5/2023,11:52:05,Purchase,Travel,179.25,USD,Successful,Google Pay,45-54,United States,Los Angeles,Standard,0,2.69,2.15,0
TXN014083,USR62550,12/5/2023,11:30:24,Withdrawal,Entertainment,935.98,GBP,Successful,Apple Pay,18-24,United Kingdom,Leeds,Premium,0,4.68,3.74,9.36
TXN005983,USR25906,12/5/2023,5:17:38,Purchase,Food & Dining,738.79,EUR,Reversed,Card,25-34,Spain,Valencia,Standard,0,11.08,8.86,0
TXN002731,USR97914,12/6/2023,18:12:13,Purchase,Entertainment,552.02,EUR,Successful,Card,35-44,Netherlands,Utrecht,Plus,0,5.52,4.42,2.76
TXN003921,USR34662,12/6/2023,7:14:31,Purchase,Utilities,687.97,GBP,Successful,Bank Transfer,35-44,United Kingdom,Manchester,Standard,0,10.32,8.26,0
TXN009073,USR19269,12/6/2023,19:47:03,Purchase,Food & Dining,142.9,USD,Failed,Card,25-34,United States,Chicago,Standard,0,2.14,1.71,0
TXN011902,USR78517,12/6/2023,19:47:36,Top-up,Shopping,2524.91,GBP,Successful,Google Pay,35-44,United Kingdom,Glasgow,Metal,0,5.05,4.04,37.87
TXN004617,USR90028,12/6/2023,17:46:07,Transfer,Healthcare,3215.59,GBP,Failed,Card,35-44,United Kingdom,Edinburgh,Plus,1,32.16,25.73,0
TXN011368,USR64256,12/6/2023,15:54:43,Refund,Food & Dining,236.13,GBP,Successful,Card,35-44,United Kingdom,Glasgow,Standard,0,3.54,2.83,0
TXN013682,USR17355,12/6/2023,11:39:11,Purchase,Travel,506.3,EUR,Successful,Apple Pay,35-44,Netherlands,Utrecht,Standard,0,7.59,6.07,0
TXN013367,USR86108,12/6/2023,9:23:32,Top-up,Entertainment,1528.87,GBP,Successful,Card,35-44,United Kingdom,Glasgow,Standard,0,22.93,18.34,0
TXN007288,USR91515,12/6/2023,23:12:16,Transfer,Transfer,4629.69,GBP,Successful,Apple Pay,25-34,United Kingdom,Edinburgh,Metal,0,9.26,7.41,69.45
TXN009425,USR51039,12/6/2023,20:08:23,Purchase,Transfer,749.25,EUR,Successful,Bank Transfer,,Italy,Rome,Standard,0,11.24,8.99,0
TXN001422,USR97552,12/6/2023,9:52:10,Top-up,Shopping,2655.42,GBP,Successful,Apple Pay,25-34,United Kingdom,Bristol,Premium,0,13.28,10.62,26.55
TXN010861,USR96283,12/6/2023,7:12:09,Purchase,Travel,234.94,USD,Reversed,Card,55+,United States,Los Angeles,Standard,0,3.52,2.82,0
TXN011913,USR49396,12/6/2023,19:46:25,Refund,Food & Dining,71.55,GBP,Successful,Apple Pay,25-34,United Kingdom,Glasgow,Standard,0,1.07,0.86,0
TXN012399,USR83823,12/6/2023,16:34:14,Transfer,Entertainment,4417.38,EUR,Successful,Bank Transfer,25-34,France,Marseille,Standard,0,66.26,53.01,0
TXN001026,USR64675,12/6/2023,19:07:19,Withdrawal,Healthcare,343.83,EUR,Reversed,Apple Pay,45-54,Germany,Berlin,Standard,0,5.16,4.13,0
TXN014444,USR93498,12/6/2023,8:10:45,Purchase,Shopping,114.62,EUR,Successful,Google Pay,35-44,Spain,Madrid,Standard,0,1.72,1.38,0
TXN000944,USR45940,12/6/2023,9:01:47,Purchase,Travel,1432.69,GBP,Successful,Apple Pay,18-24,United Kingdom,Birmingham,Metal,0,2.87,2.3,21.49
TXN007020,USR97836,12/6/2023,16:37:31,Transfer,Shopping,2640.26,EUR,Successful,Google Pay,55+,Germany,Frankfurt,Standard,0,39.6,31.68,0
TXN005424,USR10974,12/6/2023,13:26:16,Purchase,Shopping,239.23,GBP,Successful,Card,55+,United Kingdom,Edinburgh,Plus,0,2.39,1.91,1.2
TXN008210,USR69291,12/6/2023,19:49:43,Purchase,Utilities,601.76,GBP,Successful,Card,35-44,United Kingdom,Liverpool,Plus,0,6.02,4.82,3.01
TXN013049,USR19149,12/6/2023,2:40:09,Purchase,Shopping,676.98,EUR,Successful,Bank Transfer,45-54,Germany,Munich,Standard,0,10.15,8.12,0
TXN003272,USR85963,12/6/2023,22:31:11,Purchase,Utilities,393.39,GBP,Successful,Direct Debit,25-34,United Kingdom,Leeds,Standard,0,5.9,4.72,0
TXN004900,USR19116,12/6/2023,21:38:38,Top-up,Travel,366.42,USD,Successful,Apple Pay,18-24,United States,Chicago,Plus,0,3.66,2.93,1.83
TXN007034,USR85215,12/7/2023,13:01:05,Top-up,Healthcare,2344.23,GBP,Successful,Card,25-34,United Kingdom,Manchester,Premium,0,11.72,9.38,23.44
TXN014902,USR35995,12/7/2023,23:24:39,Top-up,Travel,274.54,EUR,Successful,Apple Pay,18-24,Italy,Naples,Standard,0,4.12,3.3,0
TXN009156,USR20543,12/7/2023,7:06:08,Purchase,Food & Dining,467.58,EUR,Reversed,Google Pay,35-44,Netherlands,Utrecht,Plus,0,4.68,3.74,0
TXN013686,USR89761,12/7/2023,22:08:50,Transfer,Shopping,2773.6,EUR,Failed,Apple Pay,45-54,Germany,Frankfurt,Standard,0,41.6,33.28,0
TXN010975,USR57214,12/7/2023,0:59:15,Transfer,Shopping,4012.19,GBP,Successful,Bank Transfer,45-54,United Kingdom,Birmingham,Premium,1,20.06,16.05,40.12
TXN008584,USR84207,12/7/2023,20:48:47,Withdrawal,Travel,1192.08,EUR,Successful,Google Pay,18-24,Spain,Valencia,Plus,0,11.92,9.54,5.96
TXN009523,USR83519,12/7/2023,14:28:20,Purchase,Utilities,741.75,GBP,Successful,Bank Transfer,,United Kingdom,Glasgow,Plus,0,7.42,5.94,3.71
TXN005472,USR68841,12/7/2023,16:06:09,Purchase,Utilities,378.94,EUR,Successful,Apple Pay,25-34,Netherlands,Utrecht,Standard,0,5.68,4.54,0
TXN010334,USR88819,12/7/2023,19:07:03,Purchase,Food & Dining,21.97,EUR,Successful,Card,45-54,France,Paris,Metal,0,0.04,0.03,0.33
TXN001217,USR31012,12/7/2023,7:15:06,Withdrawal,Food & Dining,470.91,EUR,Successful,Card,25-34,France,Paris,Standard,0,7.06,5.65,0
TXN010762,USR79417,12/7/2023,10:35:03,Withdrawal,Food & Dining,319.25,EUR,Successful,Direct Debit,35-44,Germany,Hamburg,Standard,0,4.79,3.83,0
TXN007923,USR53559,12/7/2023,18:06:09,Top-up,Food & Dining,2315.96,EUR,Successful,Bank Transfer,45-54,Germany,Frankfurt,Plus,1,23.16,18.53,11.58
TXN010074,USR82587,12/7/2023,10:57:12,Purchase,Food & Dining,67.42,EUR,Successful,Direct Debit,25-34,Germany,Frankfurt,Standard,0,1.01,0.81,0
TXN005172,USR26287,12/7/2023,7:55:03,Top-up,Utilities,88.18,EUR,Failed,Card,45-54,Italy,Naples,Standard,0,1.32,1.06,0
TXN014817,USR56088,12/7/2023,0:39:58,Top-up,Entertainment,223.76,GBP,Successful,Bank Transfer,45-54,United Kingdom,Edinburgh,Standard,1,3.36,2.69,0
TXN001674,USR53684,12/7/2023,20:15:28,Top-up,Travel,1116.85,EUR,Failed,Apple Pay,45-54,Spain,Valencia,Standard,0,16.75,13.4,0
TXN001712,USR66670,12/7/2023,1:59:54,Purchase,Transfer,278.64,GBP,Successful,Apple Pay,35-44,United Kingdom,Birmingham,Standard,0,4.18,3.34,0
TXN010063,USR96732,12/7/2023,19:56:29,Transfer,Food & Dining,255.4,EUR,Successful,Card,35-44,Spain,Valencia,Standard,0,3.83,3.06,0
TXN000179,USR90689,12/7/2023,21:59:39,Refund,Travel,67.48,GBP,Successful,Apple Pay,45-54,United Kingdom,London,Premium,0,0.34,0.27,0.67
TXN011653,USR92306,12/7/2023,8:13:59,Purchase,Travel,372.35,EUR,Reversed,Apple Pay,25-34,Germany,Berlin,Standard,0,5.59,4.47,
TXN012643,USR57477,12/7/2023,22:35:18,Purchase,Shopping,456.94,GBP,Successful,Card,35-44,United Kingdom,Leeds,Plus,0,4.57,3.66,2.28
TXN004503,USR59844,12/7/2023,4:44:32,Transfer,Entertainment,1281.48,GBP,Successful,Direct Debit,25-34,United Kingdom,Bristol,Plus,0,12.81,10.25,6.41
TXN013597,USR80570,12/7/2023,9:32:32,Top-up,Entertainment,1458.93,EUR,Successful,Card,45-54,France,Marseille,Standard,0,21.88,17.5,0
TXN014993,USR59692,12/7/2023,20:25:52,Purchase,Travel,119.84,GBP,Successful,Google Pay,25-34,United Kingdom,Leeds,Standard,0,1.8,1.44,0
TXN007606,USR48568,12/7/2023,14:08:04,Transfer,Entertainment,2205.04,GBP,Successful,Google Pay,25-34,United Kingdom,Manchester,Plus,0,22.05,17.64,11.03
TXN002951,USR56634,12/8/2023,19:15:47,Top-up,Utilities,937.13,GBP,Successful,Card,18-24,United Kingdom,Leeds,Standard,0,14.06,11.25,0
TXN001792,USR61115,12/8/2023,17:19:13,Transfer,Shopping,3026.01,EUR,Successful,Apple Pay,35-44,Spain,Barcelona,Standard,0,45.39,36.31,0
TXN013793,USR55953,12/8/2023,18:46:19,Purchase,Travel,932.69,GBP,Successful,Google Pay,25-34,United Kingdom,Bristol,Premium,0,4.66,3.73,9.33
TXN001143,USR14952,12/8/2023,19:55:19,Purchase,Utilities,510.92,USD,Reversed,Bank Transfer,45-54,United States,New York,Metal,0,1.02,0.82,
TXN008391,USR57214,12/8/2023,18:38:40,Purchase,Transfer,73.26,GBP,Successful,Google Pay,45-54,United Kingdom,Birmingham,Premium,0,0.37,0.3,0.73
TXN002126,USR33660,12/8/2023,16:04:47,Top-up,Entertainment,1268,EUR,Successful,Apple Pay,25-34,France,Marseille,Metal,0,2.54,2.03,19.02
TXN001105,USR35733,12/8/2023,20:28:47,Purchase,Healthcare,422.53,EUR,Successful,Apple Pay,18-24,Spain,Seville,Standard,0,6.34,5.07,0
TXN005577,USR20443,12/8/2023,21:31:44,Transfer,Food & Dining,2797.83,GBP,Successful,Card,25-34,United Kingdom,Leeds,Standard,0,41.97,33.58,0
TXN013254,USR17531,12/8/2023,13:46:08,Top-up,Travel,2188.53,GBP,Successful,Card,55+,United Kingdom,Bristol,Plus,0,21.89,17.51,10.94
TXN011931,USR63780,12/8/2023,16:07:13,Top-up,Healthcare,686.76,EUR,Successful,Apple Pay,35-44,Spain,Barcelona,Premium,0,3.43,2.74,6.87
TXN002994,USR21415,12/8/2023,7:26:30,Purchase,Entertainment,93.41,EUR,Successful,Apple Pay,25-34,Italy,Rome,Standard,0,1.4,1.12,0
TXN003712,USR82260,12/8/2023,12:06:35,Transfer,Other,2275.93,EUR,Reversed,Apple Pay,35-44,France,Marseille,Standard,0,34.14,27.31,0
TXN001043,USR64234,12/8/2023,17:27:23,Purchase,Other,731.2,EUR,Failed,Card,45-54,Italy,Rome,Standard,0,10.97,8.78,0
TXN013666,USR53332,12/8/2023,18:57:27,Purchase,Shopping,254.43,EUR,Successful,Bank Transfer,25-34,France,Lyon,Plus,1,2.54,2.03,1.27
TXN005375,USR69055,12/8/2023,15:26:52,Withdrawal,Shopping,1030.83,EUR,Failed,Apple Pay,55+,Germany,Hamburg,Plus,0,10.31,8.25,0
TXN003385,USR15136,12/8/2023,10:40:17,Purchase,Entertainment,561.24,GBP,Successful,Card,45-54,United Kingdom,Birmingham,Standard,0,8.42,6.74,0
TXN009207,USR62652,12/8/2023,10:01:10,Withdrawal,Utilities,409.05,EUR,Successful,Google Pay,25-34,Germany,Berlin,Standard,0,6.14,4.91,0
TXN007441,USR72111,12/8/2023,13:03:49,Transfer,Shopping,3422.86,EUR,Successful,Card,18-24,Italy,Milan,Standard,0,51.34,41.07,0
TXN001540,USR39155,12/8/2023,18:48:09,Purchase,Shopping,217.1,GBP,Successful,Direct Debit,35-44,United Kingdom,Edinburgh,Premium,0,1.09,0.87,2.17
TXN008817,USR12981,12/8/2023,16:47:25,Purchase,Shopping,563.65,EUR,Reversed,Google Pay,25-34,Spain,Madrid,Standard,0,8.45,6.76,0
TXN012531,USR74177,12/8/2023,12:36:55,Transfer,Utilities,320.91,GBP,Successful,Bank Transfer,25-34,United Kingdom,Edinburgh,Standard,0,4.81,3.85,0
TXN001862,USR68707,12/8/2023,22:29:36,Purchase,Food & Dining,378.94,EUR,Reversed,Card,35-44,France,,Standard,0,5.68,4.54,0
TXN011093,USR82856,12/8/2023,19:14:14,Purchase,Travel,493.08,GBP,Successful,Card,25-34,United Kingdom,Birmingham,Plus,0,4.93,3.94,2.47
TXN004429,USR57086,12/9/2023,20:05:34,Purchase,Food & Dining,38,EUR,Successful,Bank Transfer,18-24,France,Paris,Standard,0,0.57,0.46,0
TXN011994,USR26206,12/9/2023,17:44:06,Purchase,Food & Dining,564.96,EUR,Successful,Google Pay,45-54,Germany,Munich,Standard,0,8.47,6.78,0
TXN002926,USR80507,12/9/2023,8:52:41,Purchase,Shopping,724.05,GBP,Successful,Direct Debit,25-34,United Kingdom,Birmingham,Standard,0,10.86,8.69,0
TXN013664,USR26134,12/9/2023,6:58:25,Top-up,Shopping,1723.55,GBP,Successful,Google Pay,35-44,United Kingdom,Bristol,Plus,0,17.24,13.79,8.62
TXN013187,USR91830,12/9/2023,17:56:05,Top-up,Healthcare,1654.8,GBP,Successful,Google Pay,35-44,United Kingdom,Birmingham,Standard,1,24.82,19.86,0
TXN000359,USR64645,12/9/2023,14:52:40,Refund,Shopping,160.83,EUR,Reversed,Direct Debit,35-44,Netherlands,Rotterdam,Plus,0,1.61,1.29,0
TXN008405,USR40382,12/9/2023,8:14:04,Purchase,Shopping,572.53,EUR,Successful,Card,25-34,France,Lyon,Standard,0,8.59,6.87,0
TXN008010,USR62857,12/9/2023,8:52:34,Transfer,Healthcare,2946.26,USD,Successful,Bank Transfer,55+,United States,Chicago,Standard,0,44.19,35.35,0
TXN004951,USR52153,12/9/2023,20:11:11,Refund,Entertainment,803.05,USD,Successful,Bank Transfer,25-34,United States,Chicago,Metal,0,1.61,1.29,12.05
TXN002139,USR78517,12/9/2023,12:12:11,Purchase,Transfer,1489.91,GBP,Successful,Card,35-44,United Kingdom,Glasgow,Metal,0,2.98,2.38,22.35
TXN008886,USR31818,12/9/2023,22:58:29,Purchase,Utilities,26.4,EUR,Successful,Card,35-44,Spain,Madrid,Standard,0,0.4,0.32,0
TXN014163,USR18030,12/9/2023,17:13:42,Purchase,Food & Dining,843.01,GBP,Successful,Direct Debit,25-34,United Kingdom,Bristol,Plus,0,8.43,6.74,4.22
TXN011912,USR17160,12/9/2023,7:34:37,Purchase,Travel,714.21,GBP,Successful,Bank Transfer,25-34,United Kingdom,Glasgow,Standard,0,10.71,8.57,0
TXN004098,USR40266,12/9/2023,10:16:51,Top-up,Food & Dining,338.55,GBP,Successful,Card,35-44,United Kingdom,Bristol,Plus,0,3.39,2.71,1.69
TXN003804,USR15486,12/9/2023,0:25:12,Purchase,Entertainment,920.37,GBP,Successful,Bank Transfer,18-24,United Kingdom,London,Plus,0,9.2,7.36,4.6
TXN014363,USR28355,12/9/2023,20:27:08,Transfer,Healthcare,3447.98,EUR,Successful,Bank Transfer,25-34,Germany,Hamburg,Standard,0,51.72,41.38,0
TXN003103,USR94123,12/9/2023,12:53:46,Purchase,Food & Dining,597.22,EUR,Failed,Card,55+,Spain,Valencia,Standard,0,8.96,7.17,
TXN003432,USR86955,12/9/2023,7:11:49,Top-up,Travel,57.27,USD,Successful,Apple Pay,25-34,United States,Los Angeles,Premium,0,0.29,0.23,0.57
TXN001038,USR39559,12/9/2023,7:22:54,Purchase,Utilities,630.19,EUR,Failed,Google Pay,25-34,Germany,Berlin,Standard,0,9.45,7.56,0
TXN001207,USR50283,12/9/2023,19:29:19,Transfer,Food & Dining,3960.66,EUR,Successful,Card,45-54,Germany,Berlin,Standard,0,59.41,47.53,0
TXN011521,USR49396,12/9/2023,20:39:47,Purchase,Travel,314.16,GBP,Successful,Apple Pay,25-34,United Kingdom,Glasgow,Standard,0,4.71,3.77,0
TXN007399,USR35995,12/9/2023,8:32:18,Purchase,Other,104.96,EUR,Successful,Bank Transfer,18-24,Italy,Naples,Standard,0,1.57,1.26,0
TXN002236,USR61115,12/9/2023,22:54:20,Top-up,Shopping,471.39,EUR,Successful,Card,35-44,Spain,Barcelona,Standard,0,7.07,5.66,0
TXN003247,USR32769,12/9/2023,7:40:50,Purchase,Travel,1271.43,EUR,Successful,Bank Transfer,25-34,Germany,Munich,Metal,0,2.54,2.03,19.07
TXN014726,USR72221,12/10/2023,11:37:58,Purchase,Food & Dining,222.24,EUR,Successful,Card,25-34,Spain,Barcelona,Metal,0,0.44,0.35,3.33
TXN008353,USR38664,12/10/2023,18:14:13,Purchase,Shopping,196.04,GBP,Successful,Bank Transfer,35-44,United Kingdom,Bristol,Standard,1,2.94,2.35,0
TXN012398,USR42049,12/10/2023,19:16:25,Purchase,Entertainment,394.79,GBP,Successful,Google Pay,35-44,United Kingdom,Birmingham,Standard,0,5.92,4.74,0
