transaction_id,user_id,transaction_date,transaction_time,transaction_type,transaction_category,amount,currency,transaction_status,payment_method,age_group,country,city,subscription_plan,fraud_flag,transaction_fee,revenue_generated,cashback_amount,year,month,month_name,day_of_week,hour
TXN007118,USR46356,2023-12-19,11:09:54,Top-up,Utilities,312.56,GBP,Failed,Apple Pay,55+,United Kingdom,Edinburgh,Standard,0,4.69,3.75,0.0,2023,12,December,Tuesday,11
TXN001426,USR83553,2023-12-19,19:39:53,Refund,Shopping,518.83,GBP,Successful,Bank Transfer,35-44,United Kingdom,Liverpool,Plus,0,5.19,4.15,2.59,2023,12,December,Tuesday,19
TXN014550,USR81302,2023-12-19,20:58:12,Purchase,Transfer,153.15,GBP,Successful,Card,18-24,United Kingdom,Liverpool,Premium,0,0.77,0.62,1.53,2023,12,December,Tuesday,20
TXN003241,USR89632,2023-12-19,8:21:39,Transfer,Entertainment,4678.63,GBP,Successful,Apple Pay,35-44,United Kingdom,London,Premium,0,23.39,18.71,46.79,2023,12,December,Tuesday,8
TXN007785,USR60293,2023-12-19,17:07:20,Transfer,Utilities,1862.24,EUR,Successful,Card,25-34,France,Bordeaux,Plus,0,18.62,14.9,9.31,2023,12,December,Tuesday,17
TXN005993,USR97706,2023-12-20,19:23:28,Purchase,Transfer,675.77,EUR,Failed,Google Pay,18-24,Germany,Berlin,Standard,0,10.14,8.11,0.0,2023,12,December,Wednesday,19
TXN006571,USR19103,2023-12-20,9:15:29,Withdrawal,Utilities,188.58,GBP,Successful,Bank Transfer,25-34,United Kingdom,London,Standard,0,2.83,2.26,0.0,2023,12,December,Wednesday,9
TXN000075,USR65667,2023-12-20,23:17:16,Purchase,Utilities,288.85,GBP,Successful,Card,25-34,United Kingdom,Birmingham,Standard,0,4.33,3.46,0.0,2023,12,December,Wednesday,23
TXN004183,USR96665,2023-12-20,17:52:19,Purchase,Food & Dining,383.5,EUR,Successful,Google Pay,18-24,Italy,Milan,Standard,0,5.75,4.6,0.0,2023,12,December,Wednesday,17
TXN006262,USR29949,2023-12-20,16:32:59,Refund,Utilities,33.46,GBP,Failed,Apple Pay,35-44,United Kingdom,Bristol,Standard,0,0.5,0.4,0.0,2023,12,December,Wednesday,16
TXN013251,USR92729,2023-12-20,18:03:13,Top-up,Healthcare,879.33,EUR,Successful,Apple Pay,Unknown,France,Marseille,Standard,0,13.19,10.55,0.0,2023,12,December,Wednesday,18
TXN001558,USR42151,2023-12-20,19:49:05,Transfer,Utilities,966.97,EUR,Successful,Bank Transfer,25-34,Germany,Hamburg,Premium,0,4.83,3.86,9.67,2023,12,December,Wednesday,19
TXN012825,USR72469,2023-12-20,11:12:41,Transfer,Travel,3994.8,GBP,Successful,Apple Pay,18-24,United Kingdom,London,Standard,0,59.92,47.94,0.0,2023,12,December,Wednesday,11
TXN000712,USR46991,2023-12-20,18:36:22,Transfer,Entertainment,4608.67,GBP,Successful,Apple Pay,25-34,United Kingdom,London,Standard,0,69.13,55.3,0.0,2023,12,December,Wednesday,18
TXN013855,USR83183,2023-12-20,17:39:20,Purchase,Travel,547.49,EUR,Successful,Apple Pay,45-54,Germany,Frankfurt,Standard,0,8.21,6.57,0.0,2023,12,December,Wednesday,17
TXN003572,USR55745,2023-12-20,17:01:46,Transfer,Travel,741.49,GBP,Successful,Card,45-54,United Kingdom,Leeds,Plus,0,7.41,5.93,3.71,2023,12,December,Wednesday,17
TXN001574,USR53365,2023-12-20,21:05:35,Purchase,Shopping,858.38,GBP,Successful,Bank Transfer,25-34,United Kingdom,Leeds,Plus,0,8.58,6.86,4.29,2023,12,December,Wednesday,21
TXN012364,USR70784,2023-12-20,8:06:07,Refund,Utilities,222.93,EUR,Successful,Bank Transfer,35-44,Spain,Madrid,Standard,0,3.34,2.67,0.0,2023,12,December,Wednesday,8
TXN010986,USR72539,2023-12-20,19:13:55,Purchase,Transfer,456.24,EUR,Successful,Google Pay,35-44,Spain,Madrid,Standard,0,6.84,5.47,0.0,2023,12,December,Wednesday,19
TXN002134,USR42949,2023-12-20,9:11:45,Transfer,Transfer,4371.13,GBP,Failed,Apple Pay,25-34,United Kingdom,Edinburgh,Standard,0,65.57,52.46,0.0,2023,12,December,Wednesday,9
TXN011269,USR32344,2023-12-20,7:22:27,Purchase,Travel,81.48,GBP,Successful,Direct Debit,Unknown,United Kingdom,Glasgow,Premium,0,0.41,0.33,0.81,2023,12,December,Wednesday,7
TXN002654,USR31782,2023-12-20,0:23:07,Purchase,Healthcare,597.45,GBP,Successful,Bank Transfer,25-34,United Kingdom,Manchester,Standard,0,8.96,7.17,0.0,2023,12,December,Wednesday,0
TXN001235,USR94926,2023-12-20,20:22:45,Top-up,Utilities,757.94,EUR,Reversed,Google Pay,25-34,Germany,Hamburg,Plus,0,7.58,6.06,0.0,2023,12,December,Wednesday,20
TXN012442,USR66450,2023-12-20,16:11:24,Purchase,Travel,436.54,GBP,Successful,Apple Pay,18-24,United Kingdom,London,Standard,0,6.55,5.24,0.0,2023,12,December,Wednesday,16
TXN011503,USR10422,2023-12-20,8:57:57,Withdrawal,Travel,721.49,EUR,Successful,Google Pay,25-34,France,Lyon,Plus,0,7.21,5.77,3.61,2023,12,December,Wednesday,8
TXN007498,USR25608,2023-12-20,12:35:25,Purchase,Shopping,806.58,EUR,Successful,Card,35-44,Germany,Frankfurt,Plus,0,8.07,6.46,4.03,2023,12,December,Wednesday,12
TXN012295,USR52553,2023-12-20,16:12:56,Transfer,Utilities,5932.45,EUR,Reversed,Direct Debit,45-54,Germany,Hamburg,Metal,0,11.86,9.49,0.0,2023,12,December,Wednesday,16
TXN005823,USR10441,2023-12-20,10:59:25,Purchase,Food & Dining,936.39,EUR,Successful,Card,18-24,Spain,Barcelona,Plus,0,9.36,7.49,4.68,2023,12,December,Wednesday,10
TXN010481,USR54663,2023-12-20,12:22:34,Purchase,Food & Dining,432.68,EUR,Successful,Card,35-44,Italy,Naples,Premium,0,2.16,1.73,4.33,2023,12,December,Wednesday,12
TXN007176,USR46353,2023-12-20,17:04:26,Purchase,Food & Dining,117.34,USD,Reversed,Apple Pay,18-24,United States,Unknown,Standard,0,1.76,1.41,0.0,2023,12,December,Wednesday,17
TXN010660,USR99165,2023-12-20,2:37:56,Refund,Entertainment,73.67,GBP,Successful,Bank Transfer,25-34,United Kingdom,Bristol,Premium,0,0.37,0.3,0.74,2023,12,December,Wednesday,2
TXN008554,USR34114,2023-12-20,12:02:30,Purchase,Shopping,914.84,USD,Successful,Card,45-54,United States,Miami,Plus,0,9.15,7.32,4.57,2023,12,December,Wednesday,12
TXN011296,USR16710,2023-12-20,10:22:24,Purchase,Food & Dining,886.23,USD,Successful,Card,25-34,United States,Chicago,Premium,0,4.43,3.54,8.86,2023,12,December,Wednesday,10
TXN002435,USR27397,2023-12-20,17:32:47,Transfer,Entertainment,4751.4,EUR,Successful,Card,25-34,Germany,Munich,Plus,0,47.51,38.01,23.76,2023,12,December,Wednesday,17
TXN001106,USR22218,2023-12-21,10:17:26,Refund,Travel,586.6,GBP,Failed,Card,25-34,United Kingdom,Birmingham,Metal,0,1.17,0.94,0.0,2023,12,December,Thursday,10
TXN006856,USR71697,2023-12-21,7:22:10,Purchase,Transfer,592.97,EUR,Successful,Card,25-34,France,Marseille,Standard,0,8.89,7.11,0.0,2023,12,December,Thursday,7
TXN003685,USR64767,2023-12-21,21:14:55,Transfer,Entertainment,4326.1,GBP,Failed,Card,25-34,United Kingdom,Glasgow,Standard,0,64.89,51.91,0.0,2023,12,December,Thursday,21
TXN013000,USR98869,2023-12-21,16:00:56,Purchase,Food & Dining,618.31,EUR,Successful,Apple Pay,25-34,Spain,Barcelona,Standard,0,9.27,7.42,0.0,2023,12,December,Thursday,16
TXN013754,USR83241,2023-12-21,20:16:14,Transfer,Travel,4519.47,EUR,Successful,Bank Transfer,35-44,Germany,Hamburg,Standard,0,67.79,54.23,0.0,2023,12,December,Thursday,20
TXN003997,USR69450,2023-12-21,18:14:49,Purchase,Entertainment,451.24,EUR,Successful,Google Pay,25-34,Germany,Frankfurt,Standard,0,6.77,5.42,0.0,2023,12,December,Thursday,18
TXN011940,USR28338,2023-12-21,16:31:01,Purchase,Food & Dining,42.86,EUR,Successful,Card,18-24,France,Lyon,Standard,0,0.64,0.51,0.0,2023,12,December,Thursday,16
TXN005209,USR51681,2023-12-21,5:00:56,Refund,Entertainment,41.06,USD,Successful,Card,45-54,United States,Los Angeles,Standard,0,0.62,0.5,0.0,2023,12,December,Thursday,5
TXN005148,USR62435,2023-12-21,17:32:23,Purchase,Travel,748.13,GBP,Successful,Bank Transfer,25-34,United Kingdom,Glasgow,Standard,1,11.22,8.98,0.0,2023,12,December,Thursday,17
TXN011685,USR44167,2023-12-21,6:56:57,Purchase,Healthcare,807.57,GBP,Successful,Google Pay,18-24,United Kingdom,Glasgow,Premium,0,4.04,3.23,8.08,2023,12,December,Thursday,6
TXN002842,USR61951,2023-12-21,9:04:31,Purchase,Utilities,94.17,EUR,Successful,Direct Debit,25-34,Germany,Munich,Plus,0,0.94,0.75,0.47,2023,12,December,Thursday,9
TXN004331,USR76736,2023-12-21,23:11:51,Purchase,Other,406.46,GBP,Successful,Bank Transfer,25-34,United Kingdom,Liverpool,Premium,0,2.03,1.62,4.06,2023,12,December,Thursday,23
TXN014777,USR86238,2023-12-21,12:14:00,Transfer,Shopping,830.26,EUR,Successful,Apple Pay,18-24,Spain,Madrid,Premium,0,4.15,3.32,8.3,2023,12,December,Thursday,12
TXN012680,USR63026,2023-12-21,5:44:05,Top-up,Travel,1141.98,GBP,Successful,Bank Transfer,25-34,United Kingdom,Manchester,Standard,0,17.13,13.7,0.0,2023,12,December,Thursday,5
TXN000065,USR24920,2023-12-21,17:46:24,Refund,Shopping,346.98,EUR,Successful,Apple Pay,25-34,Spain,Seville,Premium,0,1.73,1.38,3.47,2023,12,December,Thursday,17
TXN002776,USR36406,2023-12-21,20:59:13,Purchase,Travel,480.07,EUR,Successful,Card,45-54,France,Paris,Standard,0,7.2,5.76,0.0,2023,12,December,Thursday,20
TXN011330,USR23501,2023-12-21,17:12:09,Transfer,Transfer,4699.46,EUR,Successful,Apple Pay,18-24,Spain,Madrid,Standard,0,70.49,56.39,0.0,2023,12,December,Thursday,17
TXN006885,USR87566,2023-12-21,3:55:56,Top-up,Food & Dining,2332.83,USD,Successful,Bank Transfer,25-34,United States,Los Angeles,Plus,0,23.33,18.66,11.66,2023,12,December,Thursday,3
TXN003044,USR51168,2023-12-21,18:53:01,Withdrawal,Shopping,238.77,GBP,Successful,Card,18-24,United Kingdom,Birmingham,Plus,0,2.39,1.91,1.19,2023,12,December,Thursday,18
TXN010555,USR66373,2023-12-21,14:13:33,Transfer,Entertainment,4236.47,EUR,Successful,Apple Pay,18-24,France,Paris,Plus,0,42.36,33.89,21.18,2023,12,December,Thursday,14
TXN010167,USR98719,2023-12-22,20:59:19,Purchase,Travel,24.43,EUR,Successful,Card,25-34,Netherlands,Amsterdam,Plus,0,0.24,0.19,0.12,2023,12,December,Friday,20
TXN007026,USR73680,2023-12-22,20:12:22,Purchase,Transfer,288.82,USD,Successful,Card,35-44,United States,Los Angeles,Plus,0,2.89,2.31,1.44,2023,12,December,Friday,20
TXN002640,USR81714,2023-12-22,15:25:59,Refund,Food & Dining,428.23,GBP,Successful,Apple Pay,45-54,United Kingdom,London,Standard,0,6.42,5.14,0.0,2023,12,December,Friday,15
TXN004452,USR54235,2023-12-22,18:48:44,Purchase,Travel,528.32,GBP,Failed,Card,25-34,United Kingdom,Edinburgh,Plus,0,5.28,4.22,0.0,2023,12,December,Friday,18
TXN012066,USR33984,2023-12-22,1:17:04,Purchase,Entertainment,76.91,GBP,Successful,Card,18-24,United Kingdom,Glasgow,Standard,0,1.15,0.92,0.0,2023,12,December,Friday,1
TXN004326,USR92506,2023-12-22,17:33:17,Purchase,Travel,143.08,EUR,Successful,Apple Pay,25-34,Germany,Berlin,Standard,0,2.15,1.72,0.0,2023,12,December,Friday,17
TXN010171,USR10974,2023-12-22,18:40:32,Purchase,Travel,220.24,GBP,Successful,Card,55+,United Kingdom,Edinburgh,Plus,0,2.2,1.76,1.1,2023,12,December,Friday,18
TXN012573,USR20040,2023-12-22,7:40:51,Purchase,Other,485.14,USD,Successful,Bank Transfer,18-24,United States,Miami,Standard,0,7.28,5.82,0.0,2023,12,December,Friday,7
TXN007042,USR47309,2023-12-22,22:41:09,Purchase,Travel,631.45,USD,Successful,Apple Pay,25-34,United States,Chicago,Standard,0,9.47,7.58,0.0,2023,12,December,Friday,22
TXN000223,USR20646,2023-12-22,12:02:16,Refund,Food & Dining,306.22,EUR,Successful,Apple Pay,18-24,Italy,Rome,Premium,0,1.53,1.22,3.06,2023,12,December,Friday,12
TXN005708,USR71644,2023-12-22,11:09:07,Transfer,Shopping,1562.14,EUR,Successful,Bank Transfer,18-24,Netherlands,Rotterdam,Standard,0,23.43,18.74,0.0,2023,12,December,Friday,11
TXN003422,USR49953,2023-12-22,15:40:39,Withdrawal,Other,1125.35,GBP,Successful,Card,18-24,United Kingdom,Edinburgh,Plus,0,11.25,9.0,5.63,2023,12,December,Friday,15
TXN003464,USR14209,2023-12-22,14:14:26,Transfer,Utilities,243.92,GBP,Successful,Card,35-44,United Kingdom,Birmingham,Standard,0,3.66,2.93,0.0,2023,12,December,Friday,14
TXN012857,USR82299,2023-12-22,6:00:18,Withdrawal,Utilities,155.11,EUR,Successful,Card,35-44,Spain,Barcelona,Standard,0,2.33,1.86,0.0,2023,12,December,Friday,6
TXN013365,USR66328,2023-12-22,8:45:34,Transfer,Utilities,1524.22,EUR,Successful,Card,45-54,Germany,Hamburg,Plus,0,15.24,12.19,7.62,2023,12,December,Friday,8
TXN003383,USR88018,2023-12-22,22:38:17,Refund,Healthcare,256.14,EUR,Successful,Bank Transfer,25-34,Germany,Frankfurt,Plus,0,2.56,2.05,1.28,2023,12,December,Friday,22
TXN004919,USR93307,2023-12-22,18:54:04,Top-up,Uncategorised,1232.49,GBP,Successful,Bank Transfer,45-54,United Kingdom,Glasgow,Standard,0,18.49,14.79,0.0,2023,12,December,Friday,18
TXN014786,USR37019,2023-12-22,1:36:39,Purchase,Transfer,275.63,EUR,Successful,Card,25-34,Italy,Milan,Standard,0,4.13,3.3,0.0,2023,12,December,Friday,1
TXN004236,USR44123,2023-12-22,16:58:37,Top-up,Utilities,127.92,USD,Failed,Card,25-34,United States,Chicago,Standard,0,1.92,1.54,0.0,2023,12,December,Friday,16
TXN007750,USR84600,2023-12-22,14:10:17,Purchase,Utilities,503.49,EUR,Successful,Google Pay,18-24,Germany,Frankfurt,Standard,0,7.55,6.04,0.0,2023,12,December,Friday,14
TXN012268,USR80098,2023-12-23,5:31:41,Top-up,Uncategorised,1786.01,GBP,Successful,Bank Transfer,18-24,United Kingdom,Edinburgh,Standard,0,26.79,21.43,0.0,2023,12,December,Saturday,5
TXN009417,USR66083,2023-12-23,23:51:26,Purchase,Other,102.01,EUR,Successful,Card,18-24,Germany,Munich,Metal,0,0.2,0.16,1.53,2023,12,December,Saturday,23
TXN008543,USR22616,2023-12-23,11:15:32,Purchase,Food & Dining,294.53,GBP,Successful,Google Pay,25-34,United Kingdom,Liverpool,Plus,0,2.95,2.36,1.47,2023,12,December,Saturday,11
TXN002281,USR79888,2023-12-23,9:04:25,Transfer,Other,2877.02,EUR,Successful,Card,25-34,Netherlands,Utrecht,Standard,0,43.16,34.53,0.0,2023,12,December,Saturday,9
TXN011775,USR16540,2023-12-23,2:39:34,Transfer,Shopping,4666.09,GBP,Successful,Card,25-34,United Kingdom,Edinburgh,Plus,0,46.66,37.33,23.33,2023,12,December,Saturday,2
TXN003362,USR18559,2023-12-23,8:40:05,Top-up,Transfer,3464.1,GBP,Successful,Google Pay,25-34,United Kingdom,Edinburgh,Metal,0,6.93,5.54,51.96,2023,12,December,Saturday,8
TXN000320,USR23501,2023-12-23,8:10:44,Top-up,Transfer,131.59,EUR,Successful,Card,18-24,Spain,Madrid,Standard,0,1.97,1.58,0.0,2023,12,December,Saturday,8
TXN001874,USR65572,2023-12-23,17:48:14,Transfer,Travel,7027.9,EUR,Successful,Bank Transfer,35-44,Spain,Valencia,Premium,0,35.14,28.11,70.28,2023,12,December,Saturday,17
TXN001897,USR97555,2023-12-23,14:44:13,Withdrawal,Utilities,761.73,EUR,Failed,Card,35-44,France,Bordeaux,Plus,0,7.62,6.1,0.0,2023,12,December,Saturday,14
TXN011562,USR12841,2023-12-23,7:52:53,Purchase,Food & Dining,512.85,GBP,Successful,Bank Transfer,25-34,United Kingdom,Birmingham,Standard,0,7.69,6.15,0.0,2023,12,December,Saturday,7
TXN012845,USR92913,2023-12-23,2:12:23,Purchase,Food & Dining,177.33,EUR,Successful,Card,25-34,Spain,Seville,Plus,0,1.77,1.42,0.89,2023,12,December,Saturday,2
TXN004679,USR15565,2023-12-23,12:26:41,Purchase,Food & Dining,37.66,USD,Successful,Apple Pay,25-34,United States,Chicago,Plus,0,0.38,0.3,0.19,2023,12,December,Saturday,12
TXN009381,USR78062,2023-12-23,10:54:31,Purchase,Entertainment,749.44,EUR,Reversed,Card,25-34,France,Bordeaux,Standard,0,11.24,8.99,0.0,2023,12,December,Saturday,10
TXN014338,USR26315,2023-12-23,7:04:45,Purchase,Utilities,388.36,EUR,Successful,Bank Transfer,25-34,Germany,Berlin,Standard,0,5.83,4.66,0.0,2023,12,December,Saturday,7
TXN012829,USR99506,2023-12-23,8:29:24,Purchase,Food & Dining,1149.05,EUR,Successful,Bank Transfer,25-34,Germany,Frankfurt,Metal,0,2.3,1.84,17.24,2023,12,December,Saturday,8
TXN008001,USR46335,2023-12-23,11:57:56,Withdrawal,Food & Dining,329.7,EUR,Successful,Bank Transfer,25-34,France,Lyon,Standard,0,4.95,3.96,0.0,2023,12,December,Saturday,11
TXN008570,USR25993,2023-12-23,9:38:25,Purchase,Shopping,726.3,USD,Successful,Direct Debit,35-44,United States,New York,Standard,0,10.89,8.71,0.0,2023,12,December,Saturday,9
TXN007180,USR53583,2023-12-23,21:23:05,Purchase,Food & Dining,162.81,EUR,Successful,Apple Pay,18-24,Spain,Madrid,Premium,0,0.81,0.65,1.63,2023,12,December,Saturday,21
TXN003581,USR54759,2023-12-23,20:42:32,Transfer,Food & Dining,291.47,EUR,Successful,Apple Pay,18-24,Germany,Munich,Standard,0,4.37,3.5,0.0,2023,12,December,Saturday,20
TXN001353,USR99800,2023-12-23,17:10:11,Purchase,Food & Dining,304.37,EUR,Successful,Apple Pay,55+,Italy,Milan,Standard,0,4.57,3.66,0.0,2023,12,December,Saturday,17
TXN002290,USR37321,2023-12-23,17:31:00,Purchase,Other,499.07,EUR,Successful,Bank Transfer,25-34,Spain,Seville,Standard,0,7.49,5.99,0.0,2023,12,December,Saturday,17
TXN009452,USR61612,2023-12-24,17:10:43,Purchase,Shopping,860.29,GBP,Successful,Card,18-24,United Kingdom,Leeds,Plus,0,8.6,6.88,4.3,2023,12,December,Sunday,17
TXN001109,USR58213,2023-12-24,12:47:40,Refund,Food & Dining,502.31,GBP,Successful,Card,35-44,United Kingdom,Glasgow,Metal,0,1.0,0.8,7.53,2023,12,December,Sunday,12
TXN009391,USR47281,2023-12-24,14:20:41,Purchase,Shopping,16.79,GBP,Successful,Card,25-34,United Kingdom,Liverpool,Plus,0,0.17,0.14,0.08,2023,12,December,Sunday,14
TXN007271,USR19094,2023-12-24,3:11:20,Refund,Shopping,84.22,GBP,Successful,Google Pay,45-54,United Kingdom,Glasgow,Standard,0,1.26,1.01,0.0,2023,12,December,Sunday,3
TXN011700,USR97876,2023-12-24,8:49:58,Transfer,Food & Dining,4279.33,GBP,Successful,Card,45-54,United Kingdom,Liverpool,Standard,0,64.19,51.35,0.0,2023,12,December,Sunday,8
TXN001295,USR57526,2023-12-24,19:24:54,Purchase,Entertainment,802.5,GBP,Successful,Bank Transfer,25-34,United Kingdom,Liverpool,Plus,0,8.03,6.42,4.01,2023,12,December,Sunday,19
TXN011388,USR23954,2023-12-24,17:05:49,Withdrawal,Shopping,453.5,GBP,Successful,Bank Transfer,18-24,United Kingdom,Leeds,Standard,0,6.8,5.44,0.0,2023,12,December,Sunday,17
TXN013479,USR16003,2023-12-24,12:48:24,Purchase,Healthcare,90.1,GBP,Successful,Direct Debit,25-34,United Kingdom,London,Standard,0,1.35,1.08,0.0,2023,12,December,Sunday,12
TXN001946,USR86373,2023-12-24,18:07:23,Purchase,Utilities,292.24,USD,Successful,Card,18-24,United States,Chicago,Metal,1,0.58,0.46,4.38,2023,12,December,Sunday,18
TXN005498,USR35919,2023-12-24,8:43:19,Purchase,Travel,745.66,GBP,Successful,Google Pay,45-54,United Kingdom,Manchester,Standard,1,11.18,8.94,0.0,2023,12,December,Sunday,8
TXN003059,USR99610,2023-12-24,7:16:40,Transfer,Shopping,1446.26,EUR,Successful,Apple Pay,25-34,Netherlands,Amsterdam,Standard,0,21.69,17.35,0.0,2023,12,December,Sunday,7
TXN012789,USR30715,2023-12-24,18:26:41,Purchase,Food & Dining,95.53,GBP,Failed,Apple Pay,25-34,United Kingdom,Birmingham,Plus,0,0.96,0.77,0.0,2023,12,December,Sunday,18
TXN014648,USR74816,2023-12-24,18:41:01,Withdrawal,Other,904.82,EUR,Successful,Card,35-44,Netherlands,Rotterdam,Standard,0,13.57,10.86,0.0,2023,12,December,Sunday,18
TXN002954,USR38441,2023-12-24,18:29:13,Transfer,Food & Dining,1199.62,EUR,Successful,Card,18-24,Germany,Munich,Standard,0,17.99,14.39,0.0,2023,12,December,Sunday,18
TXN014228,USR89174,2023-12-24,20:08:54,Purchase,Food & Dining,402.88,EUR,Successful,Direct Debit,25-34,Italy,Milan,Standard,0,6.04,4.83,0.0,2023,12,December,Sunday,20
TXN010967,USR17894,2023-12-24,12:40:15,Refund,Entertainment,18.54,GBP,Successful,Bank Transfer,35-44,United Kingdom,Liverpool,Standard,0,0.28,0.22,0.0,2023,12,December,Sunday,12
TXN010094,USR65170,2023-12-24,20:24:35,Top-up,Uncategorised,3447.49,GBP,Successful,Card,18-24,United Kingdom,London,Metal,0,6.89,5.51,51.71,2023,12,December,Sunday,20
TXN014119,USR58717,2023-12-24,15:04:04,Top-up,Other,1855.29,GBP,Successful,Card,25-34,United Kingdom,Bristol,Standard,0,27.83,22.26,0.0,2023,12,December,Sunday,15
TXN007144,USR23432,2023-12-24,18:42:52,Purchase,Travel,524.81,GBP,Successful,Apple Pay,35-44,United Kingdom,London,Standard,0,7.87,6.3,0.0,2023,12,December,Sunday,18
TXN008265,USR81714,2023-12-24,8:51:16,Purchase,Other,485.01,GBP,Successful,Bank Transfer,45-54,United Kingdom,London,Standard,0,7.28,5.82,0.0,2023,12,December,Sunday,8
TXN001177,USR95802,2023-12-24,18:00:53,Purchase,Utilities,700.3,GBP,Successful,Google Pay,35-44,United Kingdom,Manchester,Plus,0,7.0,5.6,3.5,2023,12,December,Sunday,18
TXN012773,USR68400,2023-12-25,14:23:34,Purchase,Shopping,153.39,EUR,Successful,Apple Pay,25-34,France,Marseille,Plus,0,1.53,1.22,0.77,2023,12,December,Monday,14
TXN004235,USR17947,2023-12-25,8:32:21,Purchase,Shopping,64.65,EUR,Failed,Bank Transfer,25-34,France,Bordeaux,Metal,0,0.13,0.1,0.0,2023,12,December,Monday,8
TXN009893,USR41082,2023-12-25,21:41:26,Refund,Food & Dining,479.93,GBP,Successful,Bank Transfer,25-34,United Kingdom,Bristol,Standard,0,7.2,5.76,0.0,2023,12,December,Monday,21
TXN010073,USR68082,2023-12-25,3:31:28,Transfer,Travel,1342.32,GBP,Successful,Card,45-54,United Kingdom,Leeds,Premium,0,6.71,5.37,13.42,2023,12,December,Monday,3
TXN013561,USR44574,2023-12-25,8:51:52,Top-up,Shopping,166.16,EUR,Failed,Apple Pay,25-34,France,Unknown,Plus,0,1.66,1.33,0.0,2023,12,December,Monday,8
TXN010114,USR97555,2023-12-25,12:52:07,Purchase,Shopping,867.53,EUR,Successful,Card,35-44,France,Bordeaux,Plus,0,8.68,6.94,4.34,2023,12,December,Monday,12
TXN005546,USR58887,2023-12-25,23:16:35,Transfer,Travel,18.71,EUR,Successful,Bank Transfer,25-34,Netherlands,Amsterdam,Plus,0,0.19,0.15,0.09,2023,12,December,Monday,23
TXN004580,USR93092,2023-12-25,11:41:04,Refund,Transfer,298.93,USD,Successful,Apple Pay,55+,United States,Chicago,Standard,0,4.48,3.58,0.0,2023,12,December,Monday,11
TXN013084,USR50306,2023-12-25,1:25:36,Purchase,Shopping,64.19,EUR,Successful,Card,25-34,Germany,Frankfurt,Standard,0,0.96,0.77,0.0,2023,12,December,Monday,1
TXN003319,USR83147,2023-12-25,7:59:37,Purchase,Food & Dining,268.58,GBP,Failed,Card,35-44,United Kingdom,Liverpool,Premium,0,1.34,1.07,0.0,2023,12,December,Monday,7
TXN007184,USR94399,2023-12-25,23:32:00,Refund,Utilities,354.21,USD,Successful,Bank Transfer,35-44,United States,Chicago,Plus,0,3.54,2.83,1.77,2023,12,December,Monday,23
TXN014359,USR61502,2023-12-25,16:18:32,Purchase,Shopping,734.43,EUR,Successful,Apple Pay,25-34,Germany,Munich,Standard,0,11.02,8.82,0.0,2023,12,December,Monday,16
TXN014410,USR29472,2023-12-25,7:18:02,Purchase,Travel,810.47,GBP,Failed,Card,25-34,United Kingdom,Leeds,Premium,0,4.05,3.24,0.0,2023,12,December,Monday,7
